Title,Status,Category,Open Date,Close Date
Email - Solicitar Exclusão de E-mail,6,Tecnologia > Cross > Acesso,2024-01-04 15:56:59,2024-01-08 17:00:00
Mudança de bancada,6,Tecnologia > Serviço > NOC > Suporte de TI > Outras Solicitações,2024-01-04 13:52:31,2024-01-07 20:00:00
Troca de lâmpada - ,6,Tecnologia > Serviço > Infraestrutura > Elétrica,2024-01-04 06:47:05,2024-01-06 20:00:00
Computador sem rede,6,Tecnologia > Serviço > NOC > Suporte de TI > Outras Solicitações,2024-01-03 13:55:14,2024-01-06 20:00:00
Computador sem rede,6,Tecnologia > Serviço > NOC > Suporte de TI > Outras Solicitações,2024-01-03 13:54:53,2024-01-06 20:00:00
Computador sem rede,6,Tecnologia > Serviço > NOC > Suporte de TI > Outras Solicitações,2024-01-03 13:54:07,2024-01-06 20:00:00
Máquina não liga - Jurídico,6,Tecnologia > Serviço > NOC > Suporte de TI > Máquinas,2024-01-03 13:52:22,2024-01-06 20:00:00
Esqueci senha,6,Tecnologia > Serviço > NOC > Suporte de TI > Outras Solicitações,2024-01-03 13:51:46,2024-01-06 20:00:00
Central Telefônica - Sem Receber e Efetuar ligação pela OI,6,Tecnologia > Serviço > Infraestrutura > Telefonia,2024-01-03 13:26:02,
Problema Impressora  -  ,6,Tecnologia > Serviço > NOC > Ajuda e Suporte > Impressoras,2024-01-03 09:31:04,2024-01-10 14:04:44
MaestroWeb - Erro 401 ao tentar realizar login,6,Tecnologia > Serviço > NOC > Suporte de TI > Software e aplicativos > Aplicacações Globo,2024-01-03 09:18:53,
Telefonia - Outros - Display do telefone apagado	,6,Tecnologia > Serviço > Infraestrutura > Telefonia,2024-01-02 09:33:54,
