Title,Status,Category,Open Date,Close Date
Telefonia - Outros - Compra de aparelho telefonico com identificador de chamadas	,Fechado,Tecnologia > Serviço > Infraestrutura > Telefonia,2024-01-23 11:48:27,
Requisição de periferico - Mouse - Redação TV,Fechado,Tecnologia > Serviço > NOC > Suporte de TI > Periféricos,2024-01-23 08:07:52,2024-01-24 20:00:00
Acesso a Pasta - Acompanhamento Vendas - Munique,Fechado,Tecnologia > Cross > Acesso,2024-01-22 17:12:18,2024-01-23 17:00:00
Anews - Criar novo usuário - Mariana Passos,Fechado,Tecnologia > Serviço > NOC > Suporte de TI > Software e aplicativos > Software Externos,2024-01-22 15:21:06,2024-01-24 17:00:00
Falha no vídeo  - Operação Jornalismo,Fechado,Tecnologia > Serviço > NOC > Suporte de TI > Máquinas,2024-01-22 13:45:23,2024-01-25 20:00:00
PC não liga - Redação TV,Fechado,Tecnologia > Serviço > NOC > Suporte de TI > Máquinas,2024-01-22 13:44:13,2024-01-25 20:00:00
"Pc não está ligando, só apitando  - Marketing",Fechado,Tecnologia > Serviço > NOC > Suporte de TI > Máquinas,2024-01-22 13:12:22,2024-01-25 20:00:00
Usuário de Rede - MARIANA BEATRIZ PASSOS COSTA,Fechado,Tecnologia > Cross > Acesso,2024-01-22 09:37:11,2024-01-24 17:00:00
Programas to de ferias,Fechado,Tecnologia > Cross > Acesso,2024-01-19 12:00:00,
Senha,Fechado,Tecnologia,2024-01-19 12:00:00,
Anews - Criar novo usuário - Leonardo Costa e Ronayr Ferreira,Fechado,Tecnologia > Serviço > NOC > Suporte de TI > Software e aplicativos > Software Externos,2024-01-19 10:23:42,2024-01-23 17:00:00
SOLICITAÇÃO DE EQUIPAMENTO PLAYOUT,Fechado,Tecnologia > Serviço > NOC > Suporte de TI > Outras Solicitações,2024-01-19 10:01:07,2024-07-16 12:11:11
Usuário de Rede - IONILDE KAILANE NUNES VIEIRA,Fechado,Tecnologia > Cross > Acesso,2024-01-19 09:28:53,2024-01-23 17:00:00
ilha está sem audio. - Operação Jornalismo,Fechado,Tecnologia > Serviço > NOC > Suporte de TI > Máquinas,2024-01-18 18:20:07,2024-01-21 20:00:00
Problema com Ramal Fabio - Telefone com chiado,Fechado,Tecnologia > Serviço > Infraestrutura > Telefonia,2024-01-18 15:58:58,2024-01-22 17:00:00
Ativação de e-mail,Fechado,Tecnologia > Serviço > NOC > Suporte de TI > Outras Solicitações,2024-01-18 14:05:41,2024-01-21 20:00:00
Minha máquina (Magno Soares/Opec) está apresentando msgs de virús. - Comercial,Fechado,Tecnologia > Serviço > NOC > Suporte de TI > Máquinas,2024-01-18 11:26:25,2024-01-21 20:00:00
Requisição de periferico - Fones - Redação TV,Fechado,Tecnologia > Serviço > NOC > Suporte de TI > Periféricos,2024-01-18 09:28:35,2024-01-25 17:45:13
Requisição de periferico - Mouse - Redação TV,Fechado,Tecnologia > Serviço > NOC > Suporte de TI > Periféricos,2024-01-17 17:21:34,2024-01-18 20:00:00
"O computador não está ligando, sem vídeo.  - Marketing",Fechado,Tecnologia > Serviço > NOC > Suporte de TI > Máquinas,2024-01-17 14:12:26,2024-01-20 20:00:00
APP de edição de video,Fechado,Tecnologia > Serviço > NOC > Suporte de TI > Outras Solicitações,2024-01-17 11:34:55,2024-01-20 20:00:00
Anews -  a senha não está acessando o Anews,Fechado,Tecnologia > Serviço > NOC > Suporte de TI > Software e aplicativos > Software Externos,2024-01-17 10:58:18,2024-01-20 20:00:00
Solicitação de instalação de Ramal - redação da tv   ,Fechado,Tecnologia > Serviço > Infraestrutura > Telefonia,2024-01-17 09:14:09,2024-01-19 17:00:00
Anews -  Instalação,Fechado,Tecnologia > Serviço > NOC > Suporte de TI > Software e aplicativos > Software Externos,2024-01-17 09:12:59,2024-01-20 20:00:00
Instalação de app,Fechado,Tecnologia > Serviço > NOC > Suporte de TI > Outras Solicitações,2024-01-17 09:09:15,2024-01-20 20:00:00
"2 Intercom Telex Estudio 1 - Sem Falar, apenas ouvindo.",Fechado,Tecnologia > Serviço > Infraestrutura > Manutenção,2024-01-16 14:47:32,
Ilha de edição sem internet,Fechado,Tecnologia > Serviço > NOC > Suporte de TI > Outras Solicitações,2024-01-15 19:16:40,2024-01-18 20:00:00
APARELHO DO ROTEADOR CAIU,Fechado,Tecnologia > Serviço > NOC > Suporte de TI > Outras Solicitações,2024-01-15 15:27:15,2024-01-18 20:00:00
Problema no java,Fechado,Tecnologia > Serviço > NOC > Suporte de TI > Outras Solicitações,2024-01-15 14:42:45,2024-01-18 20:00:00
LOGIN NO MMS PARA O GE,Fechado,Tecnologia > Serviço > NOC > Suporte de TI > Outras Solicitações,2024-01-15 13:34:03,2024-01-18 20:00:00
Anews -  Instalação,Fechado,Tecnologia > Serviço > NOC > Suporte de TI > Software e aplicativos > Software Externos,2024-01-15 09:41:01,2024-01-18 20:00:00
Acesso a Pasta - catalogados fm - catalogados fm,Fechado,Tecnologia > Cross > Acesso,2024-01-15 09:00:47,2024-01-16 17:00:00
Requisição de periferico - Teclado - Redação TV,Fechado,Tecnologia > Serviço > NOC > Suporte de TI > Periféricos,2024-01-13 09:40:59,2024-01-14 20:00:00
estou sem acesso ao trânsito - Operação Jornalismo,Fechado,Tecnologia > Serviço > NOC > Suporte de TI > Máquinas,2024-01-12 15:57:14,2024-01-15 20:00:00
Acesso a Pasta - catalogados fm - catalogados fm,Fechado,Tecnologia > Cross > Acesso,2024-01-12 10:49:31,2024-01-15 17:00:00
Instalação SEPRO,Fechado,Tecnologia > Serviço > NOC > Suporte de TI > Outras Solicitações,2024-01-12 10:41:10,2024-01-15 20:00:00
Máquina com problemas - Produtora,Fechado,Tecnologia > Serviço > NOC > Suporte de TI > Máquinas,2024-01-12 10:33:29,2024-01-15 20:00:00
Substituição de SSD por falta de espaço  - Financeiro,Fechado,Tecnologia > Serviço > NOC > Suporte de TI > Máquinas,2024-01-12 07:30:58,2024-01-15 20:00:00
Anews - Criar novo usuário - HEMYLLY  MENDES,Fechado,Tecnologia > Serviço > NOC > Suporte de TI > Software e aplicativos > Software Externos,2024-01-11 16:57:22,2024-01-15 17:00:00
Anews - Criar novo usuário - esteffane.martins@mirante.com.br,Fechado,Tecnologia > Serviço > NOC > Suporte de TI > Software e aplicativos > Software Externos,2024-01-11 16:52:27,2024-01-15 17:00:00
Trocar o mouse do computado principal usado pelos locutores que está com defeito. - Rádio AM,Fechado,Tecnologia > Serviço > NOC > Suporte de TI > Máquinas,2024-01-11 16:33:10,2024-01-14 20:00:00
O computador não reproduz áudio o que dificulta a edilção. - Rádio AM,Fechado,Tecnologia > Serviço > NOC > Suporte de TI > Máquinas,2024-01-11 16:32:07,2024-01-14 20:00:00
INSTALAÇÃO - PACOTE ADOBE,Fechado,Tecnologia > Serviço > NOC > Suporte de TI > Outras Solicitações,2024-01-11 15:16:04,2024-01-14 20:00:00
PROBLEMA NO PC-,Fechado,Tecnologia > Serviço > NOC > Suporte de TI > Outras Solicitações,2024-01-11 14:58:44,2024-01-31 16:20:31
Manutenção Técnica - microfones externa GE - som com ruídos,Fechado,Tecnologia > Serviço > Infraestrutura > Manutenção,2024-01-11 10:50:25,2024-01-15 17:00:00
"Máquina com agentes maliciosos, formatação necessária  - Portaria",Fechado,Tecnologia > Serviço > NOC > Suporte de TI > Máquinas,2024-01-11 10:05:16,2024-01-14 20:00:00
CRIAÇÃO DE CONTA EM PC,Fechado,Tecnologia > Serviço > NOC > Suporte de TI > Outras Solicitações,2024-01-11 09:59:15,2024-01-14 20:00:00
Manutenção Técnica - Pontos Estúdio  - 6 receptores falhando ,Fechado,Tecnologia > Serviço > Infraestrutura > Manutenção,2024-01-11 09:37:10,2024-01-15 17:00:00
Manutenção Técnica - Câmera Jornalismo -   - Conector SDI com defeito,Fechado,Tecnologia > Serviço > Infraestrutura > Manutenção,2024-01-11 09:14:22,2024-01-15 17:00:00
Teclado com  problemas ,Fechado,Tecnologia > Serviço > NOC > Ajuda e Suporte > Hardware (Dispositivos/Equipamentos),2024-01-11 09:09:27,
A máquina não liga. - Marketing,Fechado,Tecnologia > Serviço > NOC > Suporte de TI > Máquinas,2024-01-10 14:04:42,2024-01-13 20:00:00
Usuário de Rede - ,Fechado,Tecnologia > Cross > Acesso,2024-01-10 13:43:27,2024-01-12 17:00:00
Usuário de Rede - ,Fechado,Tecnologia > Cross > Acesso,2024-01-10 13:42:04,2024-01-12 17:00:00
Usuário de Rede - ,Fechado,Tecnologia > Cross > Acesso,2024-01-10 13:38:51,2024-01-12 17:00:00
Usuário de Rede - ,Fechado,Tecnologia > Cross > Acesso,2024-01-10 12:02:23,2024-01-12 17:00:00
Usuário de Rede - ,Fechado,Tecnologia > Cross > Acesso,2024-01-10 12:00:58,2024-01-12 17:00:00
Solicito a Instalação de Impressora  - 	Radio AM,Fechado,Tecnologia > Serviço > NOC > Ajuda e Suporte > Impressoras,2024-01-10 11:51:44,2024-01-12 20:00:00
Usuário de Rede - ,Fechado,Tecnologia > Cross > Acesso,2024-01-10 11:33:00,2024-01-12 17:00:00
Máquina está com problemas. SSD corrompido e não dá vídeo. - RH,Fechado,Tecnologia > Serviço > NOC > Suporte de TI > Máquinas,2024-01-10 10:08:41,2024-01-13 20:00:00
Troca de baia ,Fechado,Tecnologia > Serviço > NOC > Suporte de TI > Outras Solicitações,2024-01-09 16:14:47,2024-01-12 20:00:00
Requisição de periferico - Mouse - Financeiro,Fechado,Tecnologia > Serviço > NOC > Suporte de TI > Periféricos,2024-01-09 08:46:08,2024-01-10 20:00:00
Faturamento - Faturamento - Área de lançamento de pedidos não aparece itens na barra de rolagem,Fechado,Tecnologia > Serviço > NOC > Suporte de TI > Software e aplicativos > Programas Internos,2024-01-08 16:48:50,2024-01-10 17:00:00
"Problema na ""rede/ totvs""",Fechado,Tecnologia > Serviço > NOC > Suporte de TI > Outras Solicitações,2024-01-08 16:26:45,2024-01-11 20:00:00
Sistema Apuração Eleitoral,Fechado,Tecnologia > Serviço > NOC > Suporte de TI > Outras Solicitações,2024-01-08 15:51:04,2024-01-11 20:00:00
Alteração de local do Ramal de Sala da Dir Comercial para Sala da Dir Comercial,Fechado,Tecnologia > Serviço > Infraestrutura > Telefonia,2024-01-08 15:38:42,2024-01-10 17:00:00
Entrevista via Skype -  REDE - WELLINGTON LAGE,Fechado,Tecnologia > Operação > Operação Técnica > Skype,2024-01-08 12:51:42,2024-01-08 18:51:42
Monitor não funciona,Fechado,Tecnologia > Serviço > NOC > Suporte de TI > Outras Solicitações,2024-01-08 11:42:33,2024-01-11 20:00:00
Tempo de espera do PC,Fechado,Tecnologia > Serviço > NOC > Suporte de TI > Outras Solicitações,2024-01-08 11:32:42,2024-01-11 20:00:00
Máquina desliga sozinha  - Redação TV,Fechado,Tecnologia > Serviço > NOC > Suporte de TI > Máquinas,2024-01-08 11:29:31,2024-01-11 20:00:00
Requisição de periferico - Teclado - Marketing,Fechado,Tecnologia > Serviço > NOC > Suporte de TI > Periféricos,2024-01-08 11:27:39,2024-01-09 20:00:00
TOTVS -  Setor de compras - Datasul não conecta,Fechado,Tecnologia > Cross > ERP,2024-01-08 10:11:32,2024-01-11 17:00:00
Estudio AM - Luz de Tally MIC apagada,Fechado,Tecnologia > Serviço > Infraestrutura > Manutenção,2024-01-08 09:26:54,
"LENTIDÃO NO NOTEBOOK, INVIABILIZANDO OTIMIZAÇÃO DO TEMPO.  - Comercial",Fechado,Tecnologia > Serviço > NOC > Suporte de TI > Máquinas,2024-01-05 16:52:13,2024-01-10 14:45:45
Máquina travando. - Marketing,Fechado,Tecnologia > Serviço > NOC > Suporte de TI > Máquinas,2024-01-05 14:18:33,2024-01-08 20:00:00
Defeito em 4 microfones lapela,Fechado,Tecnologia > Serviço > NOC > Suporte de TI > Outras Solicitações,2024-01-05 10:49:30,2024-01-08 20:00:00
Notebook lento e não funciona internet do modem - Tecnologia,Fechado,Tecnologia > Serviço > NOC > Suporte de TI > Máquinas,2024-01-05 09:26:04,2024-01-08 20:00:00
REDEFINIR SENHA DO COMPUTADOR,Fechado,Tecnologia > Serviço > NOC > Suporte de TI > Outras Solicitações,2024-01-04 16:47:50,2024-01-07 20:00:00
Email - Solicitar Exclusão de E-mail,Fechado,Tecnologia > Cross > Acesso,2024-01-04 15:56:59,2024-01-08 17:00:00
Mudança de bancada,Fechado,Tecnologia > Serviço > NOC > Suporte de TI > Outras Solicitações,2024-01-04 13:52:31,2024-01-07 20:00:00
Troca de lâmpada - ,Fechado,Tecnologia > Serviço > Infraestrutura > Elétrica,2024-01-04 06:47:05,2024-01-06 20:00:00
Computador sem rede,Fechado,Tecnologia > Serviço > NOC > Suporte de TI > Outras Solicitações,2024-01-03 13:55:14,2024-01-06 20:00:00
Computador sem rede,Fechado,Tecnologia > Serviço > NOC > Suporte de TI > Outras Solicitações,2024-01-03 13:54:53,2024-01-06 20:00:00
Computador sem rede,Fechado,Tecnologia > Serviço > NOC > Suporte de TI > Outras Solicitações,2024-01-03 13:54:07,2024-01-06 20:00:00
Máquina não liga - Jurídico,Fechado,Tecnologia > Serviço > NOC > Suporte de TI > Máquinas,2024-01-03 13:52:22,2024-01-06 20:00:00
Esqueci senha,Fechado,Tecnologia > Serviço > NOC > Suporte de TI > Outras Solicitações,2024-01-03 13:51:46,2024-01-06 20:00:00
Central Telefônica - Sem Receber e Efetuar ligação pela OI,Fechado,Tecnologia > Serviço > Infraestrutura > Telefonia,2024-01-03 13:26:02,
Problema Impressora  -  ,Fechado,Tecnologia > Serviço > NOC > Ajuda e Suporte > Impressoras,2024-01-03 09:31:04,2024-01-10 14:04:44
MaestroWeb - Erro 401 ao tentar realizar login,Fechado,Tecnologia > Serviço > NOC > Suporte de TI > Software e aplicativos > Aplicacações Globo,2024-01-03 09:18:53,
Telefonia - Outros - Display do telefone apagado	,Fechado,Tecnologia > Serviço > Infraestrutura > Telefonia,2024-01-02 09:33:54,
